"country","year","hhid","grappe","menage","vague","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","halfab","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp"
"SEN",2018,421002,421,2,1,5,10,1,140.144561767578,8,6.11500000953674,4.4858865737915,1,67,2,1,7,0,1,0,0,1,1,1,3,9,2038741.58740234,1961596.48260498,4000338,502180.59375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421003,421,3,1,5,10,1,140.144561767578,9,7.20999997854233,5.16597747802734,1,87,3,1,7,0,1,0,1,5,3,,,,1061629.85522461,2079084.79736328,3140714.75,350460.59375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421004,421,4,1,5,10,1,140.144561767578,10,6.99999994039536,4.94045352935791,2,26,3,1,7,0,3,0,0,5,3,,,,1236850.3215332,2741407.02252197,3978257.25,399526.9375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421005,421,5,1,5,10,1,140.144561767578,10,7.85999995470047,5.09092664718628,1,38,2,1,7,1,3,0,0,1,1,5,3,10,2319738.56738281,2426476.63369751,4746215,476651.125,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421006,421,6,1,5,10,1,140.144561767578,8,5.41999995708466,4.02613258361816,1,46,2,1,7,0,1,0,0,1,1,8,3,4,666095.446044922,659274.597351074,1325370,166379.703125,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421007,421,7,1,5,10,1,140.144561767578,12,10.1999999880791,6.1313362121582,2,48,3,1,7,0,1,0,0,1,1,6,3,9,792357.247070313,490182.182617188,1282539.375,107335.328125,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421008,421,8,1,5,10,1,140.144561767578,7,5.62000000476837,3.94895386695862,1,74,2,1,7,0,1,0,1,5,3,,,,1924848.31835938,1377872.88562012,3302721.25,473834.9375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421009,421,9,1,5,10,1,140.144561767578,6,4.92999994754791,3.24624681472778,1,49,2,1,7,0,1,0,0,1,1,10,3,5,566337.581298828,647148.228027344,1213485.75,203112.5,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421010,421,10,1,5,10,1,140.144561767578,6,4.31999999284744,3.56045484542847,2,43,6,1,7,0,1,0,0,4,2,4,3,9,2445356.20214844,1402588.54394531,3847944.75,644066.625,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421011,421,11,1,5,10,1,140.144561767578,1,1,1,1,30,2,1,7,1,9,8,0,1,1,11,2,1,1848783.84179688,1014263.76831055,2863047.5,2875290.75,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,421012,421,12,1,5,10,1,140.144561767578,6,4.34999996423721,3.40375375747681,1,47,2,1,7,0,1,0,0,1,1,10,3,9,2533868.28930664,2448005.43652344,4981873.5,833862.9375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,422001,422,1,2,5,10,1,180.836380004883,4,3.31000000238419,2.7683789730072,1,55,2,1,7,1,1,0,0,1,1,6,3,3,1728636.23632813,1717577.06243896,3446213.25,865237.5625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422002,422,2,2,5,10,1,180.836380004883,2,1.55000001192093,1.61214470863342,1,58,2,1,7,0,1,0,0,1,1,8,2,4,1006335.59765625,587892.466278076,1594228.125,800522.75,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422003,422,3,2,5,10,1,180.836380004883,3,2,2.03320145606995,1,54,2,1,7,0,3,0,0,1,1,5,3,5,411586.317382813,541311.214447021,952897.5625,318990.8125,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422004,422,4,2,5,10,1,180.836380004883,1,1,1,1,38,2,1,7,1,3,0,0,1,1,8,3,4,657276.132324219,810243.153991699,1467519.25,1473794.75,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422005,422,5,2,5,10,1,180.836380004883,1,0.790000021457672,1,1,52,6,1,7,0,1,0,0,1,1,4,3,9,452621.805664063,313225.105041504,765846.9375,769121.9375,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422006,422,6,2,5,10,1,180.836380004883,1,0.790000021457672,1,1,58,2,1,7,0,1,0,0,1,1,8,3,9,647175.541015625,419938.533813477,1067114.125,1071677.375,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422007,422,7,2,5,10,1,180.836380004883,6,3.69999998807907,3.40375375747681,2,25,5,1,7,0,3,0,0,5,3,,,,794692.690185547,1551057.08502197,2345749.75,392630.125,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422008,422,8,2,5,10,1,180.836380004883,7,5.5799999833107,3.79408812522888,1,32,2,1,7,1,6,2,0,1,1,11,1,2,1740821.77685547,2624519.09844971,4365341,626286.9375,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422009,422,9,2,5,10,1,180.836380004883,9,8.14000004529953,5.4649920463562,1,67,3,1,7,0,1,0,0,5,3,,,,2143172.44628906,2260283.83862305,4403456.5,491365.21875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422010,422,10,2,5,10,1,180.836380004883,8,6.44999998807907,4.33324432373047,1,52,2,1,7,0,1,0,0,1,1,8,3,9,1271777.77148438,1463892.71160889,2735670.5,343421.125,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422011,422,11,2,5,10,1,180.836380004883,7,5.38999998569489,4.25669956207275,2,60,5,1,7,0,1,0,1,5,3,,,,1915565.57861328,3381083.26245117,5296649,759899.875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,422012,422,12,2,5,10,1,180.836380004883,8,6.79999995231628,4.4858865737915,2,47,3,1,7,1,4,1,0,5,3,,,,2198369.56396484,2010770.63049316,4209140,528392.4375,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,423001,423,1,1,5,10,1,98.5452270507813,4,3.13999998569489,2.44471025466919,1,43,2,2,7,1,9,8,0,1,1,11,1,1,2106768.12890625,3324415.76821899,5431184,1363602.375,332020.6875,333440.5,0.995741903781891,1.00795042514801
"SEN",2018,423002,423,2,1,5,10,1,98.5452270507813,20,17.4399999380112,10.4063968658447,1,66,2,1,7,1,4,1,0,1,1,1,3,9,1376043.76171875,1524351.85412598,2900395.5,145639.9375,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423003,423,3,1,5,10,1,98.5452270507813,19,14.9499999880791,9.64005470275879,2,75,5,1,7,0,1,0,0,5,3,,,,4095054.57910156,3207146.6756897,7302201.5,385969.90625,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423004,423,4,1,5,10,1,98.5452270507813,6,4.17999994754791,3.40375375747681,1,43,2,1,7,1,8,7,0,1,1,9,1,2,1957729.07958984,1409396.90222168,3367126,563587.5,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423005,423,5,1,5,10,1,98.5452270507813,5,3.80000001192093,3.16717648506165,2,57,6,1,7,1,3,0,0,1,1,4,3,9,1857982.08447266,1246229.23468018,3104211.25,623497.1875,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423006,423,6,1,5,10,1,98.5452270507813,6,4.80000001192093,3.71639275550842,2,57,5,1,7,0,1,0,0,5,3,,,,1302611.68017578,1482882.0949707,2785493.75,466234.25,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423007,423,7,1,5,10,1,98.5452270507813,10,6.74500006437302,5.09092664718628,1,53,2,1,7,0,1,0,0,1,1,5,3,10,1431602.31787109,730596.921386719,2162199.25,217144.546875,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423008,423,8,1,5,10,1,98.5452270507813,5,4.27999997138977,3.00836849212646,2,30,2,1,7,1,3,0,0,5,3,,,,516823.948242188,1629427.88354492,2146251.75,431085.9375,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423009,423,9,1,5,10,1,98.5452270507813,4,2.72999995946884,2.60710310935974,2,30,2,1,7,1,8,5,0,5,3,,,,1549029.36108398,1311691.62860107,2860721,718238.5625,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423010,423,10,1,5,10,1,98.5452270507813,10,7.4099999666214,5.3904128074646,1,60,2,1,7,1,3,1,0,5,3,,,,1361831.05615234,1552626.10083008,2914457.25,292692.03125,332020.6875,333440.5,0.995741903781891,1.00890946388245
"SEN",2018,423011,423,11,1,5,10,1,98.5452270507813,1,0.660000026226044,1,2,65,5,1,7,0,1,0,0,5,3,,,,374697.338378906,1422036.61206055,1796734,1804417.375,332020.6875,333440.5,0.995741903781891,1.00890946388245
