"country","hhid","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"SEN",245012,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.703159093856812,5,5,0,0,9,0,1,1,0,0,0
"SEN",246001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82999989390373,1,8,0,0,0,0,1,0,0,0,0
"SEN",246002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84000001102686,1,0,0,0,3,1,1,0,0,0,0
"SEN",246003,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.84999990463257,1,5,0,0,10,1,1,0,0,0,0
"SEN",246004,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,5.25999999046326,0,7,0,0,9,1,0,1,0,0,0
"SEN",246005,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,3,0,0,0,1,0,0,1,0,0
"SEN",246006,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.41000002622604,1,8,0,0,3,1,1,0,1,0,0
"SEN",246007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97000002861023,3,6,0,0,10,0,1,0,0,0,0
"SEN",246008,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.16000006347895,1,0,0,0,6,0,1,0,0,0,0
"SEN",246009,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.85999977588654,2,13,0,0,8,0,1,1,0,0,0
"SEN",246010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18999993801117,2,0,0,0,6,1,1,0,0,0,0
"SEN",246011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10000002384186,1,8,0,0,0,0,1,0,0,0,0
"SEN",246012,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0,0,0,0,0,1,1,0,0,0,0
"SEN",247001,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",247002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99981617927551,3,4,0,0,10,0,0,0,0,0,0
"SEN",247003,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.64121627807617,34,11,0,0,17,0,0,0,1,0,0
"SEN",247004,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1645450592041,23,7,0,0,4,1,1,1,1,1,0
"SEN",247005,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4836648106575,2,7,0,0,10,0,1,1,1,0,0
"SEN",247006,2,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1.42830285429955,0,0,0,0,0,0,0,0,1,0,1
"SEN",247007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66188377141953,3,4,0,0,0,0,1,1,0,0,0
"SEN",247008,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,17.0537003278732,50,27,0,0,0,0,1,1,1,0,0
"SEN",247009,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2716871500015,6,9,0,0,9,0,1,0,1,0,0
"SEN",247010,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.97513443231583,11,9,0,0,0,0,0,0,1,0,0
"SEN",247011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55132037401199,0,8,0,0,5,1,0,0,1,0,0
"SEN",247012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14158236980438,0,0,0,0,5,1,0,0,0,0,0
"SEN",248001,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72729563713074,1,0,0,0,2,1,0,1,0,0,0
"SEN",248002,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67306709289551,4,10,0,0,0,0,0,1,1,0,0
"SEN",248003,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.36187219619751,0,0,0,0,0,1,0,1,0,0,0
"SEN",248004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27962052822113,0,2,0,0,0,0,0,0,0,0,0
"SEN",248005,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10361671447754,4,5,0,0,0,1,0,1,0,0,0
"SEN",248006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,1,0,0
"SEN",248007,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03535676002502,0,0,0,0,0,1,1,1,0,1,0
"SEN",248008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535864591598511,2,8,0,0,1,1,0,1,1,0,0
"SEN",248009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6133599281311,0,0,0,0,1,0,1,0,0,0,0
"SEN",248010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33235192298889,18,29,0,0,10,1,0,0,0,0,0
"SEN",248011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63956010341644,1,0,0,0,1,0,0,0,1,0,0
"SEN",248012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47999334335327,8,10,0,0,0,0,1,0,1,0,0
"SEN",249001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48602616786957,1,2,0,0,3,1,1,0,0,0,0
"SEN",249002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51497888565063,5,19,0,0,6,0,0,1,1,0,0
"SEN",249003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55103421211243,2,65,0,0,2,1,1,1,1,1,0
"SEN",249004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27520990371704,1,2,0,0,0,1,0,1,0,0,0
"SEN",249005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27591228485107,0,0,0,0,0,1,0,0,0,0,0
"SEN",249006,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9404072761536,25,75,0,0,15,0,0,0,0,0,0
"SEN",249007,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.63780283927917,0,78,0,0,0,1,0,0,0,0,0
"SEN",249008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30877208709717,3,8,0,0,10,0,0,0,0,0,0
"SEN",249009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09880858659744,4,0,0,0,20,1,0,0,0,0,0
"SEN",249010,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55254340171814,134,450,0,0,30,0,1,1,0,0,0
"SEN",249011,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.51070713996887,13,190,0,0,10,0,0,0,0,0,0
"SEN",249012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33920419216156,15,12,0,0,10,0,0,0,0,0,0
"SEN",250001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5180504322052,1,0,0,0,0,0,1,0,1,0,0
"SEN",250002,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.33322107791901,0,7,0,0,0,1,0,1,0,0,0
"SEN",250003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27520990371704,1,4,0,0,0,0,1,0,0,0,0
"SEN",250004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88084292411804,4,5,0,0,3,0,0,0,0,0,0
"SEN",250005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84369647502899,0,8,0,0,4,1,0,1,0,0,0
"SEN",250006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06262695789337,5,11,0,0,12,1,0,1,1,0,0
"SEN",250007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83241188526154,0,2,0,0,8,1,1,0,0,0,0
"SEN",250008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22775316238403,1,4,0,0,0,0,1,0,0,0,0
"SEN",250009,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01854860782623,2,20,0,0,4,1,1,0,1,0,0
"SEN",250010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19234108924866,1,2,0,0,1,1,1,1,0,0,0
"SEN",250011,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14464366436005,1,0,0,0,0,1,0,1,0,0,0
"SEN",250012,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.28744864463806,0,5,0,0,0,1,0,1,0,0,0
"SEN",251001,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",251002,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,0,2,0,0,0,0,0,0,0,0,0
"SEN",251003,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,4,0,0,0,1,0,0,0,0,0
"SEN",251004,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SEN",251005,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",251006,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",251007,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,4,0,0,10,0,0,1,0,0,0
"SEN",251008,3,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",251009,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,2,0,0,0,0,0,0,0,0,0
"SEN",251010,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,0,0
"SEN",251011,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",251012,3,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"SEN",252001,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,,0,0,0,0,4,0,0,0,0,0,0
"SEN",252002,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252003,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252004,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252005,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252006,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
"SEN",252007,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252008,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252009,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,15,0,0,0,0,0,0,0,0
"SEN",252010,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.75802206993103,2,1,0,0,0,0,0,0,1,0,0
"SEN",252011,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",252012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253001,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253002,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",253003,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",253004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",253005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253006,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",253007,3,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253008,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",253009,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253010,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",253011,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,0
"SEN",253012,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",254001,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0
"SEN",254002,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,12,0,0,0,0,0,0
"SEN",254003,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",254004,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",254005,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0
"SEN",254006,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,9,1,0,0,0,0,0
"SEN",254007,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",254008,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",254009,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,,0,5,0,0,1,0,0,0,0,0,0
"SEN",254010,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.4128298163414,1,0,0,0,0,0,0,0,0,0,0
"SEN",254011,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",254012,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0
"SEN",255001,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,,0,0,0,0,0,0,0,1,0,0,0
"SEN",255002,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",255003,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",255004,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",255005,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"SEN",255006,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3.15728878974915,0,5,0,0,0,1,0,0,0,0,0
"SEN",255007,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,2,0,0,0,0,0,1,0,0,0
"SEN",255008,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,,0,0,0,0,3,1,0,0,0,0,0
"SEN",255009,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",255010,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"SEN",255011,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,,1,0,0,0,0,0,0,0,1,0,0
"SEN",255012,3,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1
"SEN",256001,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",256002,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",256003,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,8,1,0,0,1,0,0
"SEN",256004,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",256005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",256006,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,24,1,0,0,1,0,0
"SEN",256007,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",256008,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,2,0,0,12,0,0,0,0,0,0
"SEN",256009,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,2,11,0,0,1,0,0,0
"SEN",256010,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",256011,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",256012,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",257001,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",257002,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",257003,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0
"SEN",257004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0
"SEN",257005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",257006,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0
"SEN",257007,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",257008,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",257009,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,3,0,0,0,0,0,1,0,0,0
"SEN",257010,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",257011,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",257012,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",258001,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,,0,5,0,0,3,0,0,1,0,0,0
"SEN",258002,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",258003,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",258004,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",258005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",258006,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",258007,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",258008,4,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",258009,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",258010,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,,0,8,0,0,10,0,0,1,0,0,0
"SEN",258011,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",258012,3,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",259001,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",259002,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,4,0,0,0,0,0,1,0,0,0
"SEN",259003,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",259004,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",259005,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",259006,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",259007,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",259008,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,2,0,0,24,1,0,1,0,0,0
"SEN",259009,3,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
"SEN",259010,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,6,20,0,0,0,0,1,0,0,0
"SEN",259011,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0
"SEN",259012,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0
"SEN",260001,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",260002,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",260003,4,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",260004,3,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",260005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",260006,3,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",260007,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,1,0,0
"SEN",260008,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",260009,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0
"SEN",260010,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",260011,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",260012,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",261001,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,0,0,0,0,6,1,0,0,0,0,0
"SEN",261002,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",261003,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",261004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",261005,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",261006,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",261007,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
