"vague","grappe","menage","s11q00","s11q01","s11q02","s11q03__1","s11q03__2","s11q03__3","s11q04","s11q05","s11q06","s11q07","s11q08","s11q09a","s11q09b__0","s11q09b__1","s11q09b__2","s11q09b__3","s11q09b__4","s11q09b__5","s11q09b__6","s11q09b__7","s11q09b__8","s11q09b__9","s11q09b__10","s11q09b__11","s11q09b__12","s11q09b__13","s11q09b__14","s11q09b__15","s11q10","s11q11","s11q12","s11q13","s11q14","s11q15","s11q16","s11q17","s11q18","s11q19","s11q20","s11q21","s11q22","s11q23","s11q24a","s11q24b","s11q25","s11q26","s11q27a","s11q27b","s11q28","s11q29a","s11q29b_heure","s11q29b_minute","s11q30","s11q31a","s11q31b_heure","s11q31b_minutes","s11q32","s11q33__1","s11q33__2","s11q33__3","s11q33__4","s11q33__5","s11q33__6","s11q33__7","s11q34","s11q35","s11q36","s11q37a","s11q37b","s11q38","s11q39","s11q40","s11q41","s11q42","s11q43","s11q44","s11q45a","s11q45b","s11q46","s11q47","s11q48a","s11q48b","s11q49","s11q50","s11q51","s11q52a","s11q52b","s11q53__1","s11q53__2","s11q53__3","s11q53__4","s11q53__5","s11q53__6","s11q53__7","s11q53__8","s11q54","s11q55","s11q56","s11q57","s11q58","s11q59","s11q60","s11q61"
1,457,1,1,3,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,2,,2,4,3,2,2,,,,1,3000,3,3,5,1,0,1,5,1,0,1,2,,,,,,,,1,3,1,2500,3,1,2,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,9,2,,4,4,4,2
2,124,4,1,3,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,,,,2,,6,6,50,5,0,2,50,5,0,2,2,,,,,,,,4,,,,,3,,,,,2,,,,2,,,,,2,,,,1,0,0,2,0,0,0,0,3,9,2,,4,4,4,
1,341,6,1,3,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,,,,1,2500,4,4,75,2,0,30,75,2,0,30,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,2,1,0,0,0,0,0,5,4,1,1,2,1,4,
2,98,5,1,3,1,0,0,0,5,7000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,1,2,500,2,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,2500,3,1,1,3,3,2,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,3,8,1,9,4,4,4,
2,585,2,1,4,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,3,3,2,,,,2,,5,5,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,2,,5,2,4,2
2,395,6,2,3,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,1,2,3,1,1,,5100,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,2,5000,2,1,1,2,1,2,2,,,,2,,,,,2,,,,0,1,0,2,0,0,0,0,1,3,2,,4,5,3,1
2,60,6,1,3,5,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,10000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,18000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,2,8,2,,2,1,4,2
1,53,11,1,2,1,0,0,0,5,12500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,4500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,2500,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,4,1,2,2,1,4,
1,404,5,1,3,5,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,2,10000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,50000,3,1,1,1,1,1,2,,,,2,,,,,1,3,3000,2,0,0,2,1,0,0,0,0,2,1,2,,2,1,1,1
2,553,5,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,10,10,700,15,0,25,700,15,0,25,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,8,1,2,5,2,4,2
1,348,5,2,3,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,1,2,1600,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,4,1,5,2,4,4,2
1,108,4,6,2,7,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,,,2,,1,1,0,,,,0,,,,2,,,,,,,,1,1,,,,1,1,5,1,2,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,1,1,2,,2,4,1,
2,511,3,1,3,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,3,3,1,,5250,2,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,2,3000,2,1,2,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,6,2,,4,2,4,2
1,565,7,1,3,2,0,0,0,5,110000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,1500,3,2,,2,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1,45000,3,1,2,,,,1,1,,,1,1,,,1,1,2,20000,2,0,0,0,1,0,0,0,0,3,3,2,,2,1,4,
1,95,6,2,3,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,4,3,3,2,,,,2,,6,6,30,5,1,20,30,10,,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,2,1,0,0,0,0,0,3,9,2,,4,4,4,2
1,481,7,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,3,5,1,2,1300,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,5000,3,1,1,1,2,2,2,,,,2,,,,,1,3,2000,2,0,1,0,2,0,0,0,0,1,9,2,,2,4,4,2
2,190,8,1,3,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,2,2,1,,2000,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,2,1,2,4,4,4,6
2,320,6,3,3,5,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,4,3,1,2,2600,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,4,2,,2,2,3,1
1,25,7,1,2,1,0,0,0,5,20000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1500,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,2,1,12000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,4,1,4,1,5,2,4
1,520,5,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,8,4,3,2,,,,2,,3,3,15,2,3,0,15,3,2,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,7
1,125,1,2,3,3,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,,,,2,,6,6,3,15,1,10,3,15,1,10,2,,,,,,,,1,2,1,6000,3,1,1,2,2,2,2,,,,2,,,,,1,2,5000,2,1,0,0,0,0,0,0,0,3,9,1,1,1,2,4,1
1,106,1,2,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,3,2,,,,2,,8,8,800,10,0,3,800,10,0,2,1,0,1,1,0,0,0,0,1,3,1,5000,3,1,1,2,2,2,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,3,4,2,,2,1,4,
1,522,5,1,5,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,7,6,3,2,,,,1,4800,4,4,30,1,0,1,30,1,0,1,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,4
2,304,5,8,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,1,1,1,1,,4750,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,32220,3,1,1,3,1,1,2,,,,2,,,,,1,,12000,2,0,0,2,1,0,0,0,0,2,1,2,,2,1,1,
2,227,2,1,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,,15000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,,3,1,2,,,,2,,,,2,,,,,1,,3000,2,0,0,1,0,0,0,0,0,1,8,2,,4,1,4,
1,449,11,1,3,9,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,8,3,2,2,,,,2,,6,6,50,2,1,15,50,2,1,14,1,0,1,1,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,9,2,,1,5,4,5
2,24,5,1,2,1,0,0,0,5,30000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,4000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,7000,3,1,2,,,,2,,,,2,,,,,1,2,3000,2,0,0,0,1,0,0,0,0,2,3,1,3,1,5,2,2
2,592,4,1,3,6,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,3,2,1,,4000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,9,2,,4,2,4,
1,539,1,1,3,4,0,0,0,5,60000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,1000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,20000,3,1,2,,,,2,,,,2,,,,,1,3,3000,2,0,2,1,0,0,0,0,0,2,4,1,4,3,1,4,2
2,509,5,2,5,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,400000,2,,1,2,4,3,1,,3400,2,2,,2,2,0,,,,0,,,,1,0,1,0,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,6,2,,4,1,4,2
2,245,4,1,3,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,2,2,,,,2,,6,6,150,6,1,50,150,6,1,20,1,0,1,1,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,4,3
2,22,3,2,2,3,0,0,0,5,150000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,4500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,2,25000,2,1,2,,,,2,,,,2,,,,,1,3,10000,2,0,0,0,1,0,0,0,0,2,3,2,,1,5,2,4
2,146,4,1,3,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,1,,3200,2,2,,1,1,0,,,,0,,,,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,2,0,6,6,2,,4,2,4,2
1,287,9,6,3,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,1,2,2200,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,11,,,,,4,6
1,152,7,1,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,2,0,3,1,2000,16,16,1,1,1,1,1,1,1,1,2,,,,,,,,1,3,2,3000,2,1,2,,,,2,,,,2,,,,,2,,,,0,2,1,0,0,0,0,0,2,3,2,,2,1,4,3
1,222,3,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,7500,2,,1,7,4,3,2,,,,2,,6,6,5,1,0,5,5,1,0,5,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,2,,4,5,4,6
1,220,12,2,3,7,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,1,1,2,1,2,9300,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,8,2,,4,2,3,2
2,183,5,1,3,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,2,,2,1,3,2,2,,,,1,7500,4,4,300,5,1,0,300,5,0,45,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,2,0,5,3,2,,4,2,4,2
1,65,3,1,3,5,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,8,2,1,2,3800,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,2,5000,2,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,2,5,2,,4,5,4,2
2,284,3,1,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,3,2,1,,13000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,2,12000,2,1,1,4,2,2,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,7,2,,4,4,4,6
2,149,3,1,3,8,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,1,3,2,1,,0,,1,6000,16,16,1,1,0,1,1,1,0,1,2,,,,,,,,1,,1,19700,3,1,1,1,2,2,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,2,2,2,,2,3,3,3
2,166,5,1,3,3,0,0,1,5,35000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,1,1,,,1,4500,16,16,0,,,,0,,,,2,,,,,,,,2,2,5,10000,3,1,2,,,,2,,,,2,,,,,1,2,2000,2,0,0,2,1,0,0,0,0,2,4,1,5,2,1,4,2
1,390,12,6,2,10,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,2,,1,1,3,2,1,2,5000,2,2,,6,6,200,10,0,10,200,10,0,10,1,0,1,0,0,0,0,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,6,4,2,,2,5,4,2
2,426,3,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,2,3,2,2,,,,2,,5,5,0,,,,0,,,,1,1,0,1,0,0,0,0,1,,1,7000,3,1,2,,,,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,9,2,,2,2,4,
2,359,3,1,5,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,1,,6000,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,6,2,,4,4,4,2
2,513,4,2,3,6,1,0,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,,2,,2,1,1,1,1,,18000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,10000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,5,1,2,,2,1,2,
1,432,10,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,4,4,100,4,0,15,100,4,0,15,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,7,5,4,1
2,573,2,1,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,4,3,2,2,,,,2,,7,7,0,,,,0,,,,1,0,0,1,0,0,0,0,1,,1,22000,3,1,1,3,3,2,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,8,2,,4,2,4,2
1,125,5,1,3,5,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,7,3,3,2,,,,2,,8,8,50,7,0,20,50,7,0,15,1,0,1,0,0,0,0,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,8,2,,4,2,3,1
1,197,11,6,3,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,4,5,3,2,,,,1,1500,4,3,20,20,0,2,20,2,0,2,3,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,8,2,,4,2,3,1
1,259,4,9,3,10,0,0,0,1,,,,,1,8,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,2,2,1,2,20000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,15000,3,1,1,4,1,3,2,,,,2,,,,,1,3,4000,2,0,0,2,1,0,0,0,0,2,3,2,,2,1,4,4
2,260,4,9,3,2,0,0,0,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,1,2,14875,3,2,,1,1,0,,,,0,,,,1,0,1,0,0,0,0,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,2,3,1,1,2,1,4,3
1,503,12,12,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,2,2,1,2,3200,2,2,,1,1,0,,,,0,,,,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,4,2,,2,1,1,2
1,584,12,1,3,3,0,0,0,5,15000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,2,2,,,,2,,5,5,10,1,0,1,10,1,0,2,1,0,1,0,1,0,1,0,1,2,1,28800,3,1,1,2,2,1,2,,,,2,,,,,2,,,,0,1,0,2,0,0,0,0,3,6,1,1,4,5,4,2
1,43,11,1,2,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,33000000,2,,2,1,1,1,1,2,60000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,2,12000,2,1,1,1,1,1,2,,,,2,,,,,1,2,10000,2,0,0,0,1,0,0,0,0,6,2,2,,3,1,4,1
1,461,9,1,3,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,2250,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,24000,3,1,1,5,1,1,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,2,8,2,,2,1,1,
1,275,12,1,2,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,3,1,2,1700,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,4,11,,,,,4,6
1,127,7,1,3,2,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,5,3,3,2,,,,2,,3,3,5,3,0,2,5,3,0,2,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,1,2,,2,4,4,1
2,564,3,1,5,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,10,10,40,2,0,30,40,2,0,30,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,5,
1,263,5,3,2,3,1,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,1,1,1,1,2,10000,3,1,7500,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,46000,3,2,,,,,2,,,,2,,,,,1,3,3000,2,0,0,2,1,0,0,0,0,2,3,2,,3,1,4,1
2,262,3,6,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,,5300,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,10475,3,1,1,1,1,2,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,1,4,2,,3,1,4,
2,75,3,4,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,2000000,2,,2,1,2,3,2,,,,2,,6,8,20,1,0,1,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,1,,2000,2,0,0,2,1,0,0,0,0,2,8,2,,2,4,4,2
1,97,6,1,3,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,1100000,2,,2,4,3,3,2,,,,2,,6,6,25,5,,15,25,5,,15,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,4,9,2,,5,2,4,2
2,506,5,1,5,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,1,,3000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,9,1,1,6,5,4,2
2,92,5,1,3,1,0,0,0,5,12000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,1,2,3000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,14000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,3,8,1,3,5,2,4,2
2,50,4,5,4,5,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,2,2,3,1,,4000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,16000,3,1,2,,,,2,,,,2,,,,,1,,2000,2,0,0,2,1,0,0,0,0,2,4,2,,2,4,4,
2,56,5,2,3,5,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,17500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,26000,3,1,1,3,1,3,2,,,,2,,,,,1,2,3000,2,0,0,2,1,0,0,0,0,2,4,2,,2,5,4,2
1,224,4,2,5,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,3,2,,,,2,,5,5,0,,,,0,,,,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,1,9,2,,4,2,4,6
2,276,5,1,5,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,2,,,,2,,6,6,200,6,1,35,200,6,1,35,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,
1,91,1,2,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,4,3,3,1,1,,,2,,8,8,80,2,1,10,80,10,1,10,1,0,1,0,0,0,0,0,1,2,1,6000,3,1,1,1,1,4,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,3,9,1,2,4,4,4,
2,330,2,2,2,5,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,1,1,1,,12000,3,2,,14,14,0,,,,0,,,,2,,,,,,,,1,,2,20000,2,1,1,1,1,1,1,,7250,2,1,,7250,2,1,1,,12000,2,0,0,1,2,0,0,0,0,2,1,2,,4,1,2,
2,136,4,2,3,6,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,3,1,,17000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,2,3000,2,1,2,,,,2,,,,2,,,,,2,,,,0,1,0,2,0,0,0,0,2,8,2,,2,1,3,4
2,30,4,5,3,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,,32000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,30000,3,1,2,,,,2,,,,1,,13000,2,2,1,,12000,2,0,0,2,1,0,0,0,0,2,2,2,,1,5,2,4
2,506,6,1,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,1,1800,4,4,100,3,0,10,100,3,0,15,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,
2,452,7,1,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,7,7,0,,,,0,,,,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,1,1,7,5,4,4
2,556,7,6,5,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,2,2,,,,2,,6,6,40,4,0,2,40,4,0,2,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,1,1,6,2,4,
