"vague","grappe","menage","s01q00a","s07aq01","s07aq02","s07aq03","s07aq04","s07aq05","s07aq06","s07aq07","s07aq08","s07aq09","s07aq10","s07aq11","s07aq12","s07aq13","s07aq14","s07aq15","s07aq16","s07aq17","s07aq18","s07aq19","s07aq20","s07aq21"
1,548,7,2,4,,,4,,,4,,,4,,,4,,,1,1000,,4,,
1,548,7,1,4,,,4,,,4,,,4,,,4,,,1,1000,,4,,
1,548,7,3,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
2,359,1,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,4,,,,,,,,,,,,,,,,,,,,,
2,359,1,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,1,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,6,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,59,12,3,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
1,59,12,1,1,2100,,1,3500,,4,,,4,,,1,350,,1,750,,4,,
1,59,12,2,4,,,4,,,4,,,1,200,,4,,,1,700,,4,,
1,66,8,13,1,750,,4,,,4,,,1,100,,4,,,4,,,4,,
1,66,8,6,4,,,4,,,1,700,,4,,,2,,200,4,,,4,,
1,66,8,15,4,,,4,,,4,,,1,150,,4,,,1,175,,4,,
1,66,8,4,4,,,2,,1000,4,,,4,,,2,,300,4,,,4,,
1,66,8,5,4,,,2,,500,4,,,1,175,,4,,,4,,,4,,
1,66,8,9,1,250,,4,,,4,,,4,,,4,,,4,,,4,,
1,66,8,14,1,750,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,66,8,10,1,1250,,4,,,1,800,,4,,,1,150,,4,,,4,,
1,66,8,7,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
1,66,8,2,1,1750,,2,,3500,1,400,,1,150,,4,,,1,350,,4,,
1,66,8,12,4,,,4,,,4,,,1,100,,4,,,4,,,4,,
1,66,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,66,8,3,1,500,,4,,,1,1000,,4,,,2,,400,4,,,4,,
2,2,5,2,1,1400,,2,,2500,4,,,4,,,1,350,,1,200,,4,,
2,2,5,1,3,300,1800,2,,3500,1,1500,,4,,,4,,,4,,,4,,
2,476,4,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,9,4,,,4,,,4,,,4,,,4,,,1,20,,4,,
2,476,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,4,3,4,,,4,,,4,,,4,,,4,,,1,200,,4,,
2,476,4,4,4,,,4,,,4,,,4,,,4,,,1,200,,4,,
1,333,2,4,4,,,4,,,4,,,1,250,,4,,,1,250,,4,,
1,333,2,2,4,,,4,,,4,,,1,150,,4,,,1,100,,4,,
1,333,2,10,4,,,4,,,4,,,1,200,,4,,,1,200,,4,,
1,333,2,12,4,,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,333,2,6,4,,,4,,,4,,,1,150,,4,,,1,150,,4,,
1,333,2,3,4,,,4,,,4,,,1,250,,4,,,1,250,,4,,
1,333,2,1,4,,,4,,,4,,,1,200,,4,,,1,150,,4,,
1,333,2,9,4,,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,333,2,8,4,,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,333,2,5,4,,,4,,,4,,,1,200,,4,,,1,200,,4,,
1,333,2,11,4,,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,333,2,7,4,,,4,,,4,,,1,100,,4,,,1,100,,4,,
1,275,3,2,4,,,4,,,4,,,4,,,4,,,1,100,,4,,
1,275,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,275,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,275,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,275,3,4,4,,,4,,,4,,,4,,,4,,,1,200,,4,,
1,275,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,275,3,1,4,,,4,,,4,,,4,,,4,,,1,300,,4,,
1,483,5,3,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,12,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,9,4,,,4,,,4,,,1,50,,4,,,1,300,,4,,
1,483,5,1,4,,,4,,,4,,,4,,,4,,,1,100,,4,,
1,483,5,5,4,,,4,,,4,,,4,,,4,,,1,100,,4,,
1,483,5,6,4,,,4,,,4,,,4,,,4,,,1,100,,4,,
1,483,5,8,4,,,4,,,4,,,4,,,1,200,,1,100,,4,,
1,483,5,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,483,5,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,68,5,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,68,5,1,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
1,68,5,10,2,,1750,2,,3500,2,,2100,4,,,4,,,4,,,4,,
1,68,5,2,1,2400,,1,3000,,4,,,1,900,,1,1500,,1,900,,4,,
1,68,5,13,4,,,4,,,1,3500,,1,1000,,1,500,,1,4200,,4,,
1,68,5,12,4,,,4,,,1,2100,,4,,,4,,,1,500,,4,,
1,68,5,9,1,2450,,4,,,4,,,4,,,1,1050,,1,700,,4,,
1,68,5,3,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
1,68,5,6,4,,,4,,,4,,,1,100,,4,,,4,,,4,,
1,68,5,5,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
1,68,5,4,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
1,68,5,11,2,,1750,2,,2100,2,,1050,1,500,,4,,,1,300,,4,,
1,68,5,7,4,,,4,,,4,,,1,100,,4,,,4,,,4,,
2,494,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,2,3,4,,,4,,,4,,,4,,,4,,,1,500,,4,,
2,494,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,2,4,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
2,547,7,6,4,,,4,,,4,,,1,150,,2,,200,4,,,4,,
2,547,7,2,4,,,1,450,,4,,,4,,,4,,,4,,,4,,
2,547,7,1,2,,1500,2,,1200,2,,1500,3,200,400,2,,600,4,,,4,,
2,547,7,3,4,,,2,,350,4,,,2,,250,2,,250,4,,,4,,
2,547,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,547,7,4,4,,,1,1800,,4,,,4,,,1,500,,4,,,4,,
1,416,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,416,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,416,12,5,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
1,416,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,416,12,4,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
1,305,7,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,7,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
1,305,7,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,11,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
1,305,7,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,7,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,8,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,2,1,1800,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,4,1,400,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,7,1,1800,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,4,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,14,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
2,349,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,349,3,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,8,4,,,2,,500,4,,,4,,,4,,,4,,,4,,
2,334,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,28,,,,,,,,,,,,,,,,,,,,,
2,334,3,13,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
2,334,3,10,4,,,2,,1500,4,,,4,,,1,200,,1,100,,4,,
2,334,3,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,23,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,27,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,3,1,1000,,4,,,4,,,4,,,4,,,1,300,,4,,
2,334,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,15,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,334,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,16,4,,,4,,,4,,,1,100,,4,,,4,,,4,,
2,334,3,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,22,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,334,3,25,,,,,,,,,,,,,,,,,,,,,
2,334,3,14,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
2,334,3,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,3,26,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,10,4,1,250,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,10,3,2,,2000,2,,3500,2,,3500,4,,,4,,,4,,,4,,
1,508,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,23,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,1,4,,,2,,4200,4,,,4,,,3,600,500,2,,400,4,,
1,150,4,24,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,150,4,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,324,4,3,1,1000,,4,,,4,,,1,500,,1,250,,4,,,4,,
2,324,4,1,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
2,324,4,2,1,1250,,4,,,4,,,1,500,,1,500,,1,500,,4,,
1,535,4,1,1,2500,,1,3500,,1,7000,,4,,,1,350,,1,750,,4,,
1,273,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,7,4,,,4,,,4,,,4,,,2,,250,4,,,4,,
1,273,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,10,2,,125,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,12,1,1400,,2,,8900,1,1600,,4,,,4,,,1,800,,4,,
1,277,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,7,4,,,4,,,4,,,4,,,4,,,2,,100,4,,
1,277,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,13,1,350,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,9,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,548,3,1,1,3500,,4,,,4,,,4,,,4,,,1,3500,,4,,
1,548,3,2,1,3500,,4,,,4,,,4,,,4,,,1,3500,,4,,
2,246,3,7,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
2,246,3,6,4,,,4,,,4,,,2,,200,4,,,4,,,4,,
2,246,3,11,1,650,,4,,,1,1000,,1,100,,2,,150,4,,,4,,
2,246,3,9,4,,,4,,,4,,,2,,150,4,,,2,,150,4,,
2,246,3,1,4,,,4,,,4,,,2,,500,2,,450,4,,,4,,
2,246,3,4,4,,,4,,,4,,,2,,100,4,,,4,,,4,,
2,246,3,3,1,500,,4,,,4,,,1,200,,4,,,1,250,,4,,
2,246,3,5,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,246,3,12,4,,,4,,,4,,,2,,100,4,,,1,150,,4,,
2,246,3,10,1,350,,4,,,4,,,2,,200,4,,,1,400,,4,,
2,246,3,2,4,,,4,,,4,,,2,,300,4,,,4,,,4,,
2,246,3,8,4,,,4,,,4,,,2,,200,4,,,2,,350,4,,
2,107,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,14,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,8,,,,,,,,,,,,,,,,,,,,,
2,391,2,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,13,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,12,1,2000,,1,500,,4,,,1,1000,,4,,,4,,,4,,
2,391,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,18,1,100,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,2,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,2,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,10,1,1,500,,4,,,4,,,4,,,4,,,1,1000,,4,,
1,21,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,2,2,,2500,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,4,1,1800,,4,,,4,,,1,1200,,4,,,1,500,,4,,
2,76,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,1,1,3500,,1,15000,,4,,,4,,,4,,,1,1800,,4,,
2,76,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,5,4,,,4,,,4,,,1,700,,4,,,1,1750,,4,,
2,76,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,76,3,3,1,1800,,4,,,4,,,2,,1200,4,,,1,500,,4,,
1,455,1,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,24,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,23,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,491,1,4,1,2000,,2,,3500,4,,,4,,,4,,,4,,,4,,
2,232,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,232,3,2,4,,,4,,,4,,,4,,,4,,,1,200,,4,,
2,232,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,232,3,3,4,,,4,,,4,,,4,,,4,,,1,150,,4,,
2,232,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,232,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,232,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,232,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,10,1,1,1750,,1,3500,,4,,,1,700,,4,,,1,750,,4,,
2,194,4,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,194,4,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,194,4,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,194,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,194,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,2,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
