"hh_cluster","hh_id","region","departement","urban_rural","hhweight","imp_water_wet","imp_water_dry","imp_cooking","imp_walls","imp_ceiling","imp_floors","toilet_imp","aircon_housing","w_heater","c_fan","armchairs","table_chairs","bed","s_mattres","e_iron","gas_elec_stove","gas_cylinder","non_e_blender","refrigerator","p_fan","tv","land_phone","mobile_p","wardrobes","carpet","microwave","freezer","washing_machine","aircon_asset","car","computer","printer","sat_dish","building_house","c_iron","radio","camera","tablet","unbuilt_land","e_foodprocesor","dvd","motorcycle","improved_stoves","gas_e_hotplate","canoe","v_cleaner","bicycle","hunting_rif","camcorder","guitar","gard_tools","video_camera","hifi","piano","generator","wealth_index_all","fresh_sardinella","fresh_barracuda","fresh_tilapia","fresh_other","smoked_keti_sardinella","smoked_sardinella","dried_fish","crabs","conserves","head_employment","any_adult_employed","any_adult_woman_employed","hh_size","gender_head_hh","any_adult_woman_literate","any_adult_literate","...1.x","NearFact","dist_NearFact","tt_NearFact","NearFact_L","Ldist_NearFact_L","Nb_factories","Sea Production","Afric Azote","Africa Feed","Omega Fishing","Min_tt_factories","Min_Factory_name","mean_tt_factories","mean_Min_tt_factories","...1.y","NearMarket","dist_NearMarket","tt_NearMarket","NearMarket_L","Ldist_NearMarket_L","Nb_markets","distance_to_marine_km","distance_to_inland_km","proximity_to_water_km","geometry"
"1_493","1_493_11",12,121,1,67.1952972412109,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798920401447466,1,0,0,0,1,1,1,0,0,1,1,1,6,"men",1,1,6749,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,6749,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_1",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.15948524592039,1,0,0,0,1,0,1,0,0,1,1,1,22,"women",1,1,2293,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,2293,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_3",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111605286789886,1,0,0,0,0,0,0,0,0,1,1,1,3,"men",0,1,5480,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,5480,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_12",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.08999633053972,1,0,0,0,1,0,1,0,0,1,1,1,7,"women",1,1,5095,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,5095,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_9",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81041483454867,1,0,0,0,1,0,1,0,0,1,1,0,25,"men",1,1,3515,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,3515,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_7",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.263239355073923,1,0,0,0,1,0,1,0,0,1,1,1,14,"men",1,1,5214,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,5214,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_10",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.73998916525681,1,0,0,0,1,0,1,0,0,0,1,1,20,"men",1,1,1070,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,1070,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_2",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.663046326460243,1,0,0,0,1,0,1,0,0,1,1,0,2,"men",1,1,1129,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,1129,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_493","1_493_8",12,121,1,67.1952972412109,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203638467568682,1,0,0,0,0,0,0,0,0,1,1,1,2,"men",1,1,4439,"Omega Pelagic",128623.770653378,140.982756057297,NA,NA,25,270.693434175952,235.521861300698,190.551298552221,151.953318805774,151.953318805774,"Omega Fishing",212.179978208661,212.179978208661,4439,"Kaolack",53292.5915726605,56.7279220613578,NA,NA,46,63.7352746957133,211.982916824356,63.7352746957133,c(-15.5458999, 14.1042917)
"1_495","1_495_8",12,121,1,74.7444839477539,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32478340427113,1,0,0,0,1,0,0,0,0,1,1,1,6,"men",0,0,1824,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,1824,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_1",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66772153385559,1,0,0,0,1,0,1,0,0,1,1,1,13,"women",0,1,4795,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,4795,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_6",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844766139528748,1,0,0,0,1,0,1,0,0,1,1,1,10,"men",1,1,4453,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,4453,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_9",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13109168586232,1,0,0,0,1,0,1,0,0,1,1,0,2,"men",0,0,2776,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,2776,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_11",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82966855788261,1,0,0,0,0,0,1,0,0,0,1,1,5,"women",1,1,3618,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,3618,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_7",12,121,1,74.7444839477539,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110822210918945,1,0,0,0,1,0,1,1,0,1,1,1,8,"men",0,0,4720,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,4720,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_5",12,121,1,74.7444839477539,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3590398536746,1,0,0,0,1,0,1,0,0,1,1,1,33,"men",1,1,5027,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,5027,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_12",12,121,1,74.7444839477539,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32478340427113,1,0,0,0,1,1,0,0,0,0,0,0,4,"women",0,0,2223,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,2223,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_10",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501238774202627,1,0,0,0,0,1,0,0,0,1,1,1,15,"women",1,1,3941,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,3941,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_2",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.68760830557579,1,0,0,0,1,1,0,0,0,1,1,0,11,"men",1,1,2218,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,2218,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_4",12,121,1,74.7444839477539,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.63329037639032,1,0,0,0,0,0,1,0,0,0,1,1,19,"men",1,1,3361,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,3361,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_495","1_495_3",12,121,1,74.7444839477539,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.68092977644994,1,0,0,0,1,0,1,0,0,1,1,0,11,"men",0,0,4218,"Omega Pelagic",128424.988727111,140.39696961967,NA,NA,25,272.107647738325,234.936074863071,189.965512114594,151.367532368147,151.367532368147,"Omega Fishing",212.094191771034,212.094191771034,4218,"Kaolack",52825.3758175663,56.1421356237309,NA,NA,46,62.7613424046644,212.802810656425,62.7613424046644,c(-15.5518991, 14.0955608)
"1_497","1_497_12",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.16842135512101,1,0,0,0,1,1,0,0,0,1,1,1,10,"men",1,1,5254,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,5254,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_10",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.86816680855831,1,1,0,0,0,1,0,1,0,1,1,1,4,"women",1,1,6374,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,6374,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_1",12,121,1,58.8181648254395,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.546670396527564,1,0,0,0,1,1,0,0,0,1,0,0,6,"men",1,1,659,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,659,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_3",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.886024989152332,1,0,0,0,1,0,1,0,0,1,1,1,6,"men",0,0,5415,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,5415,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_2",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61791550515459,1,0,0,0,0,0,0,0,0,1,1,1,15,"women",1,1,2593,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,2593,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_8",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413213780804543,1,0,0,0,1,1,0,0,0,0,1,1,6,"women",1,1,3969,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,3969,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_11",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54565404396469,1,0,0,0,1,0,0,0,0,0,1,1,17,"men",1,1,5836,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,5836,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_4",12,121,1,58.8181648254395,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09820320406626,1,0,0,0,1,0,1,0,0,1,1,1,8,"men",1,1,2176,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,2176,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_5",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52595900825186,1,0,0,0,1,0,1,1,0,1,1,0,8,"men",1,1,3040,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,3040,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_6",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.83233338938996,1,0,0,0,1,0,0,0,0,1,1,1,19,"men",1,1,808,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,808,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_9",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844766139528748,1,1,0,0,1,0,1,0,0,1,1,0,7,"men",1,1,1183,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,1183,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_497","1_497_7",12,121,1,58.8181648254395,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495921814995273,1,0,0,0,1,1,0,0,0,1,1,1,7,"women",1,1,4032,"Omega Pelagic",129380.476719863,142.39696961967,NA,NA,25,272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034,4032,"Kaolack",53952.2057085198,58.1421356237309,NA,NA,46,63.2494692418012,212.610473185758,63.2494692418012,c(-15.5395855, 14.0997588)
"1_499","1_499_12",12,121,1,59.7093505859375,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6138522401657,1,0,0,0,1,0,1,0,0,1,1,1,9,"men",0,0,6665,"Omega Pelagic",154616.342492008,170.40916292849,NA,NA,25,310.078210486802,266.119841047145,220.178715550191,181.379725676967,181.379725676967,"Omega Fishing",244.439123190276,244.439123190276,6665,"Kaolack",76882.705413813,84.7401153701775,NA,NA,47,35.9701894655749,213.975449961873,35.9701894655749,c(-15.4076653, 13.8303679)
"1_499","1_499_7",12,121,1,59.7093505859375,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79478237794199,1,0,0,0,1,0,1,0,0,1,1,0,10,"men",1,1,4095,"Omega Pelagic",154616.342492008,170.40916292849,NA,NA,25,310.078210486802,266.119841047145,220.178715550191,181.379725676967,181.379725676967,"Omega Fishing",244.439123190276,244.439123190276,4095,"Kaolack",76882.705413813,84.7401153701775,NA,NA,47,35.9701894655749,213.975449961873,35.9701894655749,c(-15.4076653, 13.8303679)
"1_499","1_499_4",12,121,1,59.7093505859375,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.747966937816757,1,0,0,0,0,0,1,0,0,1,1,1,12,"men",1,1,4582,"Omega Pelagic",154616.342492008,170.40916292849,NA,NA,25,310.078210486802,266.119841047145,220.178715550191,181.379725676967,181.379725676967,"Omega Fishing",244.439123190276,244.439123190276,4582,"Kaolack",76882.705413813,84.7401153701775,NA,NA,47,35.9701894655749,213.975449961873,35.9701894655749,c(-15.4076653, 13.8303679)
"1_499","1_499_10",12,121,1,59.7093505859375,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.8834619497786,1,0,0,0,0,0,1,0,0,1,1,1,18,"women",1,1,122,"Omega Pelagic",154616.342492008,170.40916292849,NA,NA,25,310.078210486802,266.119841047145,220.178715550191,181.379725676967,181.379725676967,"Omega Fishing",244.439123190276,244.439123190276,122,"Kaolack",76882.705413813,84.7401153701775,NA,NA,47,35.9701894655749,213.975449961873,35.9701894655749,c(-15.4076653, 13.8303679)
"1_499","1_499_1",12,121,1,59.7093505859375,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.942286562645098,1,0,0,0,1,0,1,0,0,1,1,1,15,"men",1,1,5768,"Omega Pelagic",154616.342492008,170.40916292849,NA,NA,25,310.078210486802,266.119841047145,220.178715550191,181.379725676967,181.379725676967,"Omega Fishing",244.439123190276,244.439123190276,5768,"Kaolack",76882.705413813,84.7401153701775,NA,NA,47,35.9701894655749,213.975449961873,35.9701894655749,c(-15.4076653, 13.8303679)
