"","hh_id","Aussie Group","Omaurci Sa","Alfa Service Limited Sarl","Somaesp Sarl","Rim Fish Meal","Mah El Turk Sarl","Xiangheshun-Mauritanie SA","Lemseafood","Atyfen","Sino-Rim","Africa Proteine","Mauritania Fishmeal Sarl","Continental Seafood Sa","MMOA Peche Farine Et Huile","SFHP Sarl","Ocean Proteine","Atlantic Proteine","Comapeche","Mouhit Al Baraka","Atlantic Peche","Sicop Industrie Sa","SMPC Sarl","Hongdong Intl Fishery Development Farine et Huile","Olvea Atlantic","Cofrima Proteine Sarl","MCF Sarl","SOREC Sa","Fimol Sarl","MTP Fish Sarl","SMVP Sa","MOCV Sarl","Moumena Fishing","Mauritania Business Sarl","Sahara Peche Sarl","Jin Zhuang Fishing","Proteine Seafood Sarl Farine & Huile","Inchiri Entreprenariat Farine & Huile","Not_identified","Not_identified","Sea Production","Barna Senegal","Afric Azote","Senegal Protein","Africa Feed","Omega Pelagic","Omega Fishing","Societe Des Produits Halieutiques (Sph Sarl)","Beal Meal","NDAM (Nouvelles Démarches Avicoles et Maritimes)","Nessim","Golden Lead Import/Export (Atlantic Fishmeal)","JXYG"
"2571","1_189_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.477705423414,439.477705423414,442.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,457.735064736295,439.477705423414,305.293939239341,417.301081914278,469.242207411233,468.413780286486,434.857431100382,424.242207411232,454.626983722083,629.413780286486,424.242207411232,422.786363288517,632.538671967515,634.881817718022,637.827993848859
"2572","2_332_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.847763108503,511.847763108503,514.847763108503,511.847763108503,511.847763108503,511.847763108503,511.847763108503,511.847763108503,511.847763108503,511.847763108503,530.105122421384,511.847763108503,147.982756057297,33.3137084989848,84.4264068711928,83.5979797464466,50.7695526217004,69.3847763108502,101.627416997969,372.267027304759,69.3847763108502,37.9705627484771,339.882250993909,344.468037431536,357.710678118655
"2573","1_81_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.880771697495,570.880771697495,573.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,589.138131010375,570.880771697495,205.601551083915,35.0918830920368,25.4705627484771,24.642135623731,33.2279220613579,81.5832611206852,101.725396744416,377.92135623731,81.5832611206852,27.8492424049175,345.536579926459,350.122366364086,363.365007051206
"2574","1_180_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.195959492894,326.195959492894,329.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,344.453318805774,326.195959492894,115.811183182043,240.362481734264,293.475180106473,292.646752981726,262.747258045115,274.977705423414,307.504617357996,513.504617357996,274.977705423414,246.190908859011,503.617315730204,505.960461480711,519.203102167831
"2575","2_162_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.894444302729,495.894444302729,498.894444302729,495.894444302729,495.894444302729,495.894444302729,495.894444302729,495.894444302729,495.894444302729,495.894444302729,514.15180361561,495.894444302729,160.438600180013,132.01219330882,178.154328932551,177.325901807805,137.911688245431,114.953318805774,140.066017177982,342.149278298668,114.953318805774,134.183766184074,323.977705423414,326.320851173921,339.563491861041
"2576","2_98_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.44574285495,379.965512114594,401.356385079855,400.527957955108,356.208152801714,309.953318805774,283.953318805774,13.0710678118655,309.953318805774,377.208152801714,61.9411254969543,44.2132034355964,28.7279220613579
"2577","1_311_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.646752981726,580.646752981726,583.646752981726,580.646752981726,580.646752981726,580.646752981726,580.646752981726,580.646752981726,580.646752981726,580.646752981726,598.904112294607,580.646752981726,216.78174593052,65.0416305603426,87.0182899632296,86.1898628384834,41.2842712474619,13.4142135623731,34.142135623731,310.338095116624,13.4142135623731,62.2842712474619,277.953318805774,282.539105243401,295.78174593052
"2578","1_269_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.279220613579,594.279220613579,597.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,612.53657992646,594.279220613579,248.053823869163,151.308657865101,185.79393923934,184.965512114594,139.852813742386,90.0832611206852,101.053823869162,250.279220613579,90.0832611206852,151.480230740355,221.450793488832,223.79393923934,237.036579926459
"2579","1_416_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.965512114595,546.965512114595,549.965512114595,546.965512114595,546.965512114595,546.965512114595,546.965512114595,546.965512114595,546.965512114595,546.965512114595,565.222871427475,546.965512114595,202.39696961967,123.124891681028,165.124891681028,164.296464556282,120.154328932551,78.0416305603426,94.811183182043,296.04877323528,78.0416305603426,125.296464556282,268.764501987817,271.107647738325,284.350288425444
"2580","2_338_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.492424049175,473.492424049175,476.492424049175,473.492424049175,473.492424049175,473.492424049175,473.492424049175,473.492424049175,473.492424049175,473.492424049175,491.749783362056,473.492424049175,109.627416997969,72.8406204335659,124.78174593052,123.953318805774,90.5391052434009,101.597979746447,134.669047558312,397.676190233249,101.597979746447,78.3259018078045,368.847763108503,371.19090885901,384.43354954613
"2581","2_536_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.820417898035,623.322943214977,0,0,618.695526217007,569.126983722083,580.09754647056,503.404112294608,569.126983722083,625.49451609023,527.889393668846,515.404112294608,511.818325856981
"2582","2_149_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.137084989848,509.137084989848,512.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,527.394444302729,509.137084989848,171.195959492893,129.01219330882,175.154328932551,174.325901807805,133.254833995939,105.225396744416,130.338095116624,329.735064736295,105.225396744416,131.183766184074,310.735064736295,313.078210486802,326.320851173922
"2583","1_539_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.820417898035,622.322943214977,0,0,617.695526217007,568.126983722083,579.09754647056,502.404112294608,568.126983722083,624.49451609023,526.889393668846,514.404112294608,510.818325856981
"2584","1_237_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.925973595306,454.428498912248,494.771644662755,493.943217538009,449.801081914278,400.232539419354,411.203102167831,387.847763108503,400.232539419354,456.600071787501,412.333044482742,399.847763108503,396.261976670876
"2585","1_400_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.220346110533,577.220346110533,580.220346110533,577.220346110533,577.220346110533,577.220346110533,577.220346110533,577.220346110533,577.220346110533,577.220346110533,595.477705423414,577.220346110533,215.254833995939,90.5685424949237,118.40306627408,117.574639149334,70.9116882454314,21.142135623731,35.6274169979695,295.78174593052,21.142135623731,87.811183182043,263.39696961967,267.982756057297,281.225396744416
"2586","1_358_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.391918985787,465.391918985787,468.391918985787,465.391918985787,465.391918985787,465.391918985787,465.391918985787,465.391918985787,465.391918985787,465.391918985787,483.649278298668,465.391918985787,197.79393923934,246.923881554251,298.865007051206,298.03657992646,260.865007051206,240.149278298668,264.190908859011,405.889393668846,240.149278298668,252.40916292849,426.144227664785,417.889393668846,414.303607231219
"2587","2_153_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.137084989848,507.137084989848,510.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,525.394444302729,507.137084989848,169.195959492893,128.183766184074,174.325901807805,173.497474683058,133.254833995939,106.053823869162,131.16652224137,331.735064736295,106.053823869162,130.355339059327,312.735064736295,315.078210486802,328.320851173922
"2588","2_564_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.822943214977,636.384343034964,0,0,631.756926036994,582.18838354207,593.158946290547,563.602597104443,582.18838354207,638.555915910217,588.087878478681,575.602597104443,572.016810666816
"2589","2_488_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.842712474621,592.842712474621,595.842712474621,592.842712474621,592.842712474621,592.842712474621,592.842712474621,592.842712474621,592.842712474621,592.842712474621,611.100071787501,592.842712474621,388.717820793592,437.019335983757,488.960461480711,488.132034355965,450.232539419353,420.546247918338,441.801081914278,507.742207411233,420.546247918338,442.504617357996,532.227488785471,519.742207411232,516.156420973606
"2590","1_253_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.693434175952,590.693434175952,593.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,608.950793488833,590.693434175952,243.639610306789,147.480230740355,181.965512114594,181.137084989848,136.024386617639,86.254833995939,97.2253967444161,254.693434175952,86.254833995939,147.651803615609,225.865007051206,228.208152801713,241.450793488833
"2591","1_465_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.093975133091,557.093975133091,560.093975133091,557.093975133091,557.093975133091,557.093975133091,557.093975133091,557.093975133091,557.093975133091,557.093975133091,575.351334445972,557.093975133091,413.856385079855,507.093975133091,559.035100630046,558.2066735053,522.449314192419,508.076731190389,533.775216000224,668.302127934805,508.076731190389,512.57925650733,692.787409309044,680.302127934805,676.716341497179
"2592","1_125_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.859956417323,405.771644662755,440.256926036994,439.428498912247,394.315800540039,344.546247918338,348.551298552221,102.053823869162,344.546247918338,405.943217538009,126.539105243401,114.053823869162,110.468037431535
"2593","1_343_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.764501987817,444.764501987817,447.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,463.021861300698,444.764501987817,81.9705627484771,94.2964645562816,147.40916292849,146.580735803743,116.681240867132,129.497474683058,162.568542494924,417.190908859011,129.497474683058,100.124891681028,388.362481734264,390.705627484772,403.948268171891
"2594","2_464_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.922402257837,511.922402257837,514.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,530.179761570718,511.922402257837,352.785317267989,437.839141137152,489.780266634106,488.95183950936,453.19448019648,438.236110756822,463.934595566658,587.674710936836,438.236110756822,443.32442251139,612.159992311074,599.674710936836,596.088924499209
"2595","2_573_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.492424049176,336.404112294608,370.889393668846,370.0609665441,324.948268171892,275.178715550191,286.149278298668,135.78174593052,275.178715550191,336.575685169861,160.267027304759,147.78174593052,144.195959492893
"2596","2_568_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.563491861041,358.475180106473,392.960461480712,392.132034355966,347.019335983757,297.249783362056,308.220346110534,143.509667991878,297.249783362056,358.646752981727,167.994949366117,155.509667991878,151.923881554251
"2597","2_254_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.693434175952,590.693434175952,593.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,608.950793488833,590.693434175952,243.639610306789,147.480230740355,181.965512114594,181.137084989848,136.024386617639,86.254833995939,97.2253967444161,254.693434175952,86.254833995939,147.651803615609,225.865007051206,228.208152801713,241.450793488833
"2598","1_150_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.137084989848,509.137084989848,512.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,509.137084989848,527.394444302729,509.137084989848,171.195959492893,129.01219330882,175.154328932551,174.325901807805,133.254833995939,105.225396744416,130.338095116624,329.735064736295,105.225396744416,131.183766184074,310.735064736295,313.078210486802,326.320851173922
"2599","2_188_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.948268171891,403.948268171891,406.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,422.205627484772,403.948268171891,258.066017177983,363.8305191658,415.771644662755,414.943217538009,379.185858225128,367.641702347844,394.85490578344,568.126983722083,367.641702347844,369.315800540039,572.766594028872,575.109739779379,576.541197284456
"2600","1_81_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.880771697495,570.880771697495,573.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,570.880771697495,589.138131010375,570.880771697495,205.601551083915,35.0918830920368,25.4705627484771,24.642135623731,33.2279220613579,81.5832611206852,101.725396744416,377.92135623731,81.5832611206852,27.8492424049175,345.536579926459,350.122366364086,363.365007051206
"2601","1_503_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.735064736295,596.735064736295,599.735064736295,596.735064736295,596.735064736295,596.735064736295,596.735064736295,596.735064736295,596.735064736295,596.735064736295,614.992424049176,596.735064736295,264.350288425444,198.208152801713,239.379725676967,238.551298552221,194.40916292849,148.053823869162,159.02438661764,244.379725676967,148.053823869162,200.379725676967,264.048773235279,256.379725676967,252.79393923934
"2602","1_301_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.475180106473,582.475180106473,585.475180106473,582.475180106473,582.475180106473,582.475180106473,582.475180106473,582.475180106473,582.475180106473,582.475180106473,600.732539419353,582.475180106473,218.610173055266,65.2132034355964,86.6040764008565,85.7756492761103,41.4558441227157,15.8284271247462,33.142135623731,309.338095116624,15.8284271247462,62.4558441227157,276.953318805774,281.539105243401,294.78174593052
"2603","1_554_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.862048458378,647.364573775319,0,0,642.73715677735,593.168614282425,604.139177030903,527.44574285495,593.168614282425,649.536146650573,551.931024229189,539.44574285495,535.859956417323
"2604","1_370_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.651803615609,403.651803615609,406.651803615609,403.651803615609,403.651803615609,403.651803615609,403.651803615609,403.651803615609,403.651803615609,403.651803615609,421.90916292849,403.651803615609,55.7695526217004,135.40916292849,188.521861300698,187.693434175952,157.79393923934,170.610173055266,203.681240867132,443.504617357996,170.610173055266,141.237590053236,417.048773235279,419.391918985787,432.634559672907
"2605","1_180_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.195959492894,326.195959492894,329.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,326.195959492894,344.453318805774,326.195959492894,115.811183182043,240.362481734264,293.475180106473,292.646752981726,262.747258045115,274.977705423414,307.504617357996,513.504617357996,274.977705423414,246.190908859011,503.617315730204,505.960461480711,519.203102167831
"2606","1_357_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.651803615609,400.651803615609,403.651803615609,400.651803615609,400.651803615609,400.651803615609,400.651803615609,400.651803615609,400.651803615609,400.651803615609,418.90916292849,400.651803615609,136.953318805774,212.450793488833,264.391918985787,263.563491861041,227.80613254816,217.19090885901,247.918830920368,444.019335983757,217.19090885901,217.936074863071,437.44574285495,439.788888605457,452.43354954613
"2607","2_207_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.208152801713,377.208152801713,380.208152801713,377.208152801713,377.208152801713,377.208152801713,377.208152801713,377.208152801713,377.208152801713,377.208152801713,395.465512114594,377.208152801713,7.24264068711929,172.923881554251,226.03657992646,225.208152801713,197.651803615609,211.39696961967,244.468037431536,498.617315730204,211.39696961967,178.752308678998,470.504617357995,472.847763108503,486.090403795622
"2608","2_460_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.558441227158,542.558441227158,545.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,560.815800540039,542.558441227158,362.492424049176,424.190908859011,476.132034355965,475.303607231219,437.404112294607,407.717820793592,428.972654789531,536.411254969545,407.717820793592,429.676190233249,560.896536343783,548.411254969545,544.825468531918
"2609","1_193_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.28174593052,323.28174593052,326.28174593052,323.28174593052,323.28174593052,323.28174593052,323.28174593052,323.28174593052,323.28174593052,323.28174593052,341.539105243401,323.28174593052,170.595454429505,305.632034355965,358.744732728174,357.916305603427,328.016810666816,338.489898732235,370.975180106473,575.318325856981,338.489898732235,311.460461480711,566.259451353935,568.602597104442,581.845237791562
"2610","2_388_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.291413922399,599.291413922399,602.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,617.54877323528,599.291413922399,237.325901807805,106.982756057297,128.959415460184,128.130988335438,83.811183182043,35.7989898732233,21.0710678118655,274.539105243401,35.7989898732233,104.225396744416,242.154328932551,246.740115370178,259.982756057297
"2611","1_512_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.735064736295,629.735064736295,632.735064736295,629.735064736295,629.735064736295,629.735064736295,629.735064736295,629.735064736295,629.735064736295,629.735064736295,647.992424049176,629.735064736295,295.936074863071,211.977705423414,250.80613254816,249.977705423414,205.835569799683,156.267027304759,167.237590053236,209.137084989848,156.267027304759,213.563491861041,233.622366364086,221.137084989848,217.551298552221
"2612","2_420_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.622366364087,543.622366364087,546.622366364087,543.622366364087,543.622366364087,543.622366364087,543.622366364087,543.622366364087,543.622366364087,543.622366364087,561.879725676968,543.622366364087,195.740115370178,115.053823869162,158.710678118655,157.882250993909,113.740115370178,74.1126983722081,92.6396103067892,303.534054609518,74.1126983722081,117.225396744416,276.249783362056,278.592929112563,291.835569799683
"2613","2_583_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.149278298668,291.0609665441,325.546247918338,324.717820793592,279.605122421384,229.835569799683,240.80613254816,113.468037431535,229.835569799683,291.232539419353,137.953318805774,125.468037431535,121.882250993908
"2614","2_46_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.002092041054,563.002092041054,566.002092041054,563.002092041054,563.002092041054,563.002092041054,563.002092041054,563.002092041054,563.002092041054,563.002092041054,581.259451353935,563.002092041054,197.722871427475,27.2132034355964,28.142135623731,27.3137084989848,23.8994949366117,72.254833995939,92.3969696196699,368.592929112563,72.254833995939,19.9705627484771,336.208152801713,340.79393923934,354.036579926459
"2615","1_47_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.502092041054,600.502092041054,603.502092041054,600.502092041054,600.502092041054,600.502092041054,600.502092041054,600.502092041054,600.502092041054,600.502092041054,618.759451353935,600.502092041054,235.222871427475,64.7132034355964,40.3639610306789,39.5355339059327,61.7132034355964,109.825901807804,129.968037431535,406.163996924429,109.825901807804,57.4705627484771,373.779220613579,378.365007051206,391.607647738325
"2616","1_591_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.617315730204,417.529003975636,452.014285349874,451.185858225128,406.07315985292,356.303607231219,367.274169979696,169.994949366117,356.303607231219,417.70057685089,194.480230740355,181.994949366117,178.40916292849
"2617","1_543_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.991990773289,620.49451609023,0,0,615.867099092261,566.298556597336,577.269119345814,501.404112294608,566.298556597336,622.666088965484,525.889393668846,513.404112294608,509.818325856981
"2618","1_237_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.925973595306,454.428498912248,494.771644662755,493.943217538009,449.801081914278,400.232539419354,411.203102167831,387.847763108503,400.232539419354,456.600071787501,412.333044482742,399.847763108503,396.261976670876
"2619","2_280_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.477705423415,669.477705423415,672.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,687.735064736295,669.477705423415,334.607647738325,247.962986797653,282.448268171891,281.619841047145,236.507142674937,186.737590053236,197.708152801713,206.394444302729,186.737590053236,248.134559672907,230.879725676967,218.394444302729,214.808657865102
"2620","2_270_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.007142674937,625.007142674937,628.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,643.264501987818,625.007142674937,281.267027304759,185.107647738325,219.592929112564,218.764501987817,173.651803615609,123.882250993908,134.852813742386,221.42135623731,123.882250993908,185.279220613579,208.036579926459,210.379725676967,223.622366364086
"2621","1_331_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.232539419353,537.232539419353,540.232539419353,537.232539419353,537.232539419353,537.232539419353,537.232539419353,537.232539419353,537.232539419353,537.232539419353,555.489898732234,537.232539419353,173.367532368147,27.142135623731,67.8700576850888,67.0416305603426,27.9705627484771,48.6274169979695,79.2132034355964,352.338095116624,48.6274169979695,27.3137084989848,319.953318805774,324.539105243401,337.78174593052
"2622","2_192_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.203102167831,467.203102167831,470.203102167831,467.203102167831,467.203102167831,467.203102167831,467.203102167831,467.203102167831,467.203102167831,467.203102167831,485.460461480711,467.203102167831,308.066017177983,401.303607231219,453.244732728174,452.416305603427,416.658946290547,402.286363288516,427.984848098352,568.026478658694,402.286363288516,406.788888605458,592.511760032933,580.026478658694,576.440692221068
"2623","1_468_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.031529292577,472.031529292577,475.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,490.288888605458,472.031529292577,328.793939239341,422.031529292577,473.972654789532,473.144227664785,437.386868351905,423.014285349874,448.71277015971,583.239682094291,423.014285349874,427.516810666816,607.72496346853,595.239682094291,591.653895656664
"2624","2_566_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.563491861041,359.475180106473,393.960461480712,393.132034355966,348.019335983757,298.249783362056,309.220346110534,143.095454429505,298.249783362056,359.646752981727,167.580735803744,155.095454429505,151.509667991878
"2625","1_343_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.764501987817,444.764501987817,447.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,463.021861300698,444.764501987817,81.9705627484771,94.2964645562816,147.40916292849,146.580735803743,116.681240867132,129.497474683058,162.568542494924,417.190908859011,129.497474683058,100.124891681028,388.362481734264,390.705627484772,403.948268171891
"2626","1_29_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.45183950936,583.45183950936,586.45183950936,583.45183950936,583.45183950936,583.45183950936,583.45183950936,583.45183950936,583.45183950936,583.45183950936,601.709198822241,583.45183950936,218.17261889578,47.6629509039022,11.6568542494924,10.6568542494924,44.6274169979695,92.7401153701775,112.882250993908,389.078210486802,92.7401153701775,40.420310216783,356.693434175952,361.279220613579,374.521861300698
"2627","1_389_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.865007051206,553.865007051206,556.865007051206,553.865007051206,553.865007051206,553.865007051206,553.865007051206,553.865007051206,553.865007051206,553.865007051206,572.122366364087,553.865007051206,202.669047558312,105.296464556282,144.124891681028,143.296464556282,99.1543289325506,55.3847763108502,73.0832611206852,298.977705423414,55.3847763108502,106.882250993908,270.149278298667,272.492424049175,285.735064736294
"2628","1_125_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.859956417323,405.771644662755,440.256926036994,439.428498912247,394.315800540039,344.546247918338,348.551298552221,102.053823869162,344.546247918338,405.943217538009,126.539105243401,114.053823869162,110.468037431535
"2629","1_114_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.203102167831,403.114790413263,437.600071787501,436.771644662755,391.658946290547,341.889393668846,345.894444302728,99.3969696196699,341.889393668846,403.286363288516,123.882250993908,111.39696961967,107.811183182043
"2630","1_557_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.808224589215,559.938166904126,598.766594028873,597.938166904126,553.796031280395,504.227488785471,515.198051533948,442.605122421384,504.227488785471,561.523953341753,467.090403795623,454.605122421384,451.019335983757
